14/02/2013,"32,80"
15/02/2013,"32,34"
18/02/2013,"32,30"
19/02/2013,"32,13"
20/02/2013,"32,01"
21/02/2013,"32,25"
22/02/2013,"32,34"
25/02/2013,"32,45"
26/02/2013,"32,51"
27/02/2013,"32,53"
28/02/2013,"32,38"
01/03/2013,"32,23"
04/03/2013,"32,35"
05/03/2013,"32,19"
06/03/2013,"32,07"
07/03/2013,"31,85"
08/03/2013,"31,69"
11/03/2013,"31,67"
12/03/2013,"31,21"
13/03/2013,"31,13"
14/03/2013,"30,69"
15/03/2013,"30,69"
18/03/2013,"30,37"
19/03/2013,"30,16"
20/03/2013,"29,89"
21/03/2013,"29,74"
22/03/2013,"29,50"
25/03/2013,"29,46"
26/03/2013,"29,26"
27/03/2013,"29,07"
28/03/2013,"29,07"
01/04/2013,"28,46"
02/04/2013,"28,22"
03/04/2013,"28,07"
04/04/2013,"27,60"
05/04/2013,"27,59"
08/04/2013,"27,78"
09/04/2013,"27,28"
10/04/2013,"27,01"
11/04/2013,"26,80"
12/04/2013,"26,71"
15/04/2013,"26,48"
16/04/2013,"26,15"
17/04/2013,"25,80"
18/04/2013,"25,67"
19/04/2013,"25,73"
22/04/2013,"25,51"
23/04/2013,"25,11"
24/04/2013,"25,22"
25/04/2013,"25,14"
26/04/2013,"24,91"
29/04/2013,"24,79"
30/04/2013,"24,91"
02/05/2013,"25,10"
03/05/2013,"25,28"
06/05/2013,"25,28"
07/05/2013,"25,49"
08/05/2013,"25,50"
09/05/2013,"25,52"
10/05/2013,"25,65"
13/05/2013,"25,72"
14/05/2013,"25,86"
15/05/2013,"26,14"
16/05/2013,"26,16"
17/05/2013,"26,33"
20/05/2013,"26,29"
21/05/2013,"26,50"
22/05/2013,"26,20"
23/05/2013,"26,45"
24/05/2013,"26,53"
27/05/2013,"26,44"
28/05/2013,"26,50"
29/05/2013,"26,74"
31/05/2013,"26,65"
03/06/2013,"27,19"
04/06/2013,"27,31"
05/06/2013,"27,40"
06/06/2013,"27,24"
07/06/2013,"27,26"
10/06/2013,"27,01"
11/06/2013,"26,51"
12/06/2013,"26,43"
13/06/2013,"26,33"
14/06/2013,"26,31"
17/06/2013,"26,15"
18/06/2013,"26,00"
19/06/2013,"25,82"
20/06/2013,"25,73"
21/06/2013,"25,82"
24/06/2013,"25,93"
25/06/2013,"26,23"
26/06/2013,"26,09"
27/06/2013,"26,16"
28/06/2013,"26,16"
01/07/2013,"26,15"
02/07/2013,"26,16"
03/07/2013,"26,07"
04/07/2013,"25,84"
05/07/2013,"25,74"
08/07/2013,"25,72"
10/07/2013,"25,23"
11/07/2013,"25,24"
12/07/2013,"25,17"
15/07/2013,"24,74"
16/07/2013,"24,64"
17/07/2013,"24,75"
18/07/2013,"24,72"
19/07/2013,"24,67"
22/07/2013,"24,52"
23/07/2013,"24,32"
24/07/2013,"24,30"
25/07/2013,"24,58"
26/07/2013,"24,53"
29/07/2013,"24,36"
30/07/2013,"24,22"
31/07/2013,"24,22"
01/08/2013,"23,87"
02/08/2013,"23,75"
05/08/2013,"23,76"
